x;y
708;-909.3225141277264
709;-841.4384091513941
710;0.060288706691585266
711;841.5035574058807
712;909.272336218588
713;141.06032243614638
714;-756.8419012610816
715;-958.9071712941251
716;-279.3576102663403
717;657.0320493166914
718;989.3494728164958
719;412.0635536276707
720;-544.0716964379951
721;-999.9899379137493
722;-536.522042161478
723;420.22174485588954
724;990.6155976046185
725;650.2420383735516
726;-287.96105219335976
727;-961.4140793741277
728;-750.9474357665121
729;149.93681711330134
730;912.9698518082046
731;836.6226151268321
732;-8.911595619283405
733;-846.2525264509585
734;-905.5527871571002
735;-132.2919915216454
736;762.5974510230335
737;956.3583139954668
738;270.8477535528008
739;-663.678982427899
740;-988.0223226768295
741;-403.9824959550735
742;551.4769744870443
743;999.911057852144
744;529.0315259540843
745;-428.23715115227947
746;-991.7865664060436
747;-643.491986364181
748;296.42615832557055
749;963.811460090061
750;745.0729502920265
751;-158.68219392454156
752;-916.5456608473168
753;-831.7412740539448
754;17.76220433321534
755;850.9351939710193
756;901.7622905605737
757;123.51329589860735
758;-768.2932534017909
759;-953.7345286904526
760;-262.31667667323904
761;670.273918142016
762;986.617763744047
763;395.8697873807361
764;-558.8390458533631
765;-999.7538375481823
766;-521.499561602246
767;436.2190062623474
768;992.8798314963556
769;636.6915185525545
770;-304.86804029509034
771;-966.1333288664309
772;-739.1400904300984
773;167.41513842849596
774;920.0496610903988
775;826.7947683721899
776;-26.611421427981423
777;-855.5511930921242
778;-897.9011434038441
779;-114.7249233533481
780;773.928862147125
781;951.0360209453427
782;253.76504801373312
783;-676.8163397642243
784;-985.1359060614225
785;-387.726063512747
786;566.1573337391944
787;999.5182893196363
788;513.9267392143615
789;-444.1666848300092
790;-993.8953072212839
791;-629.8411677363565
792;313.2860367040136
793;968.3795037912948
794;733.1493210037495
795;-176.13496642332117
796;-923.4815780088052
797;-821.7834856264903
798;35.45855359210518
799;860.1001621636173
800;893.9696481970215
801;105.9275624303434
802;-779.5038357248097
803;-948.263002180692
804;-245.1935375705356
805;683.3057347140384
806;983.5768657283724
807;379.55196238915596
808;-573.4312647770955
809;-999.2044316210529
810;-506.31365209994203
811;452.07956417681726
812;994.8329140211382
813;622.9414706214662
814;-321.6794880258018
815;-970.5498088831129
816;-727.1011113730546
817;184.84099473481592
818;926.841142721418
819;816.7078184368715
820;-44.30290767745863
821;-864.58174478646
822;-889.968112961789
823;-97.1219023782833
824;785.0177373512154
825;945.415689654786
826;236.60281689758148
827;-689.7415945654649
828;-981.940764891358
829;-371.3481244279862
830;580.6602690748583
831;998.812289042307
832;498.66089672312836
833;-459.957024350746
834;-995.6925784370407
835;-615.9929677799073
836;330.0477366569554
837;972.6440741045343
838;720.9959353983679
839;-193.53254126994537
840;-930.1280920157128
841;-811.5681644677003
842;53.1437907535685
843;868.9955898411542
844;885.8968512072711
845;88.30863309607147
846;-790.4701350275293
847;-942.4943064466191
848;-227.99355905387355
849;696.1234150868356
850;980.2277317343164
851;363.11519237705926
852;-587.8437802601599
853;-998.3418923066762
854;-490.96907265595837
855;467.79844817476305
856;996.4742331166823
857;608.9962036074962
858;-338.39012696853564
859;-974.6621353757209
860;-714.8342714031983
861;202.20892507028168
862;933.3421683683804
863;806.3649263965292
864;-61.98051016190544
865;-873.3413515152515
866;-881.7561819054705
867;-79.48844507877358
868;795.8606015736018
869;939.4990814384173
870;219.36643855075033
871;-702.4506962803133
872;-978.4379004686175
873;-354.85381126363745
874;594.9812355249355
875;997.7932782684322
876;483.23878253139316
877;-475.60322129518386
878;-997.177816819599
879;-601.9517262811897
880;346.70600535753084
881;976.6038345872008
882;708.6166021367329
883;-210.86946636535487
884;-936.4831199655038
885;-801.0985118825479
886;70.81237357015183
887;877.6186893304462
888;877.5464294662773
889;70.66202936351883
890;-801.1887146614145
891;-936.4302492977055
892;-210.72213129903983
893;708.7229424210652
894;976.5714113225486
895;346.5646283438878
896;-602.0720756694737
897;-997.1664899099553
898;-475.47063199610204
899;483.37073222980393
900;997.8032744219705
901;594.8600877161377
902;-354.9947202980643
903;-978.4690196122566
904;-702.3434147360163
905;219.5134866259111
906;939.5507007222859
907;795.7693335346439
908;-79.63868902644415
909;-881.8272681692509
910;-873.2679237120532
911;-61.83007747535922
912;806.4540568481685
913;933.2880504589218
914;202.06131455610384
915;-714.9396620961011
916;-974.6284105303279
917;-338.2482930521711
918;609.1157451462273
919;996.4615763383645
920;467.66522966301216
921;-491.1003724158074
922;-998.3505569209378
923;-587.7218435224411
924;363.2556223924401
925;980.2575443188443
926;696.0152006877835
927;-228.14030861707352
928;-942.5446703023312
929;-790.3778088790765
930;88.45876501358538
931;885.9667583012528
932;868.9209998517899
933;52.99328137309047
934;-811.65621560899
935;-930.0727311045811
936;-193.38466687277682
937;721.1003682427744
938;972.6090503206482
939;329.9054569501611
940;-616.1116921033395
941;-995.6785927816724
942;-459.8231870636247
943;498.79153625744567
944;998.8196214384441
945;580.5375529616218
946;-371.48806442202095
947;-981.9692685810418
948;-689.632455789954
949;236.7492564514017
950;945.4647941364738
951;784.9243603267638
952;-97.27191050322355
953;-890.0368354089459
954;-864.5059984548473
955;-44.15233339503894
956;816.7947833692505
957;926.7845431459863
958;184.6928680402032
959;-727.2045781869426
960;-970.5134889047492
961;-321.5367736757958
962;623.0593684278799
963;994.8176005844565
964;451.9451186001038
965;-506.44362117348453
966;-999.2104312245924
967;-573.3077789028065
968;379.6914013979365
969;983.6040582900275
970;683.1956801127874
971;-245.33965564184547
972;-948.3108434411563
973;-779.4094151401889
974;106.07743500999183
975;894.0371806131417
976;860.02326542427
977;35.30792620481886
978;-821.8693575364985
979;-923.4237442034922
980;-175.98659903657764
981;733.251813680783
982;968.3418904640229
983;313.14289889206725
984;-629.9582297887874
985;-993.8786672030539
986;-444.0316414971394
987;514.0560276444147
988;999.5229556605262
989;566.0330877786267
990;-387.86499061161595
991;-985.1617853645877
992;-676.7053779597042
993;253.91083315458928
994;951.0825952363545
995;773.8334053999243
996;-114.87464864560613
997;-897.9674804979512
998;-855.4731519696875
999;-26.460752737064126
